Season,Player,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,6MOY,AS,DEF1,DEF2,NBA1,NBA2,NBA3,MVP,DPOY,ROY,MIP,CPOY,HOF
2002-2003,Michael Jordan,82,3031.0,19.3,0.491,0.036,0.212,2.8,16.7,9.7,21.1,2.2,1.0,9.4,28.7,2.9,3.4,6.2,0.099,1.8,0.0,1.7,2.8,0,1,0,0,0,0,0,0,0,0,0,0,1
2002-2003,Pau Gasol,82,2948.0,20.7,0.57,0.009,0.506,7.4,19.9,13.7,13.6,0.6,3.4,13.5,24.1,6.5,2.0,8.5,0.138,2.1,-0.3,1.8,2.8,0,0,0,0,0,0,0,0,0,0,0,0,1
2002-2003,Paul Pierce,79,3096.0,22.7,0.532,0.246,0.473,3.8,17.7,10.6,24.2,2.4,1.6,13.0,33.2,5.3,4.8,10.1,0.157,4.2,0.7,4.9,5.4,0,1,0,0,0,0,1,0,0,0,0,0,1
2002-2003,Ray Allen,76,2880.0,21.3,0.565,0.391,0.253,3.8,11.8,7.8,21.6,1.9,0.4,11.6,27.8,7.6,1.5,9.1,0.152,4.7,-1.0,3.6,4.1,0,0,0,0,0,0,0,0,0,0,0,0,1
2002-2003,Reggie Miller,70,2117.0,15.9,0.597,0.499,0.361,1.1,7.8,4.6,13.4,1.5,0.1,8.2,17.2,5.6,1.8,7.4,0.168,2.2,0.1,2.3,2.3,0,0,0,0,0,0,0,0,0,0,0,0,1
2002-2003,Scottie Pippen,64,1911.0,15.3,0.52,0.223,0.248,3.6,14.0,8.8,24.3,3.0,1.0,19.9,20.0,1.2,2.6,3.8,0.095,0.0,1.6,1.6,1.7,0,0,0,0,0,0,0,0,0,0,0,0,1
2002-2003,Shaquille O'Neal,67,2535.0,29.5,0.602,0.0,0.599,11.4,21.6,16.5,16.2,0.8,4.5,11.4,30.2,10.2,3.0,13.2,0.25,6.4,0.1,6.5,5.5,0,1,0,1,1,0,0,0,0,0,0,0,1
2002-2003,Steve Nash,82,2711.0,22.6,0.576,0.241,0.304,2.6,7.0,4.8,36.3,1.6,0.2,13.2,24.4,9.7,1.9,11.6,0.206,5.4,-0.8,4.6,4.5,0,1,0,0,0,0,1,0,0,0,0,0,1
2002-2003,Tim Duncan,81,3181.0,26.9,0.564,0.016,0.455,9.9,27.3,19.0,19.5,0.9,5.2,12.9,28.0,9.5,6.9,16.5,0.248,5.0,2.5,7.6,7.7,0,1,1,0,1,0,0,1,0,0,0,0,1
2002-2003,Tim Hardaway,10,127.0,14.7,0.483,0.633,0.082,0.9,12.1,6.6,32.1,3.7,0.0,17.8,22.0,0.0,0.2,0.2,0.081,-0.1,1.1,1.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1
2002-2003,Toni Kukoc,63,1704.0,18.0,0.551,0.456,0.336,4.6,13.7,9.1,21.8,2.5,1.3,15.6,21.4,2.9,1.1,4.0,0.112,2.9,0.0,2.8,2.1,0,0,0,0,0,0,0,0,0,0,0,0,1
2002-2003,Tony Parker,82,2774.0,16.5,0.542,0.233,0.278,1.4,7.3,4.5,27.9,1.4,0.1,14.5,22.9,5.1,2.6,7.7,0.134,1.4,-1.0,0.5,1.7,0,0,0,0,0,0,0,0,0,0,0,0,1
2002-2003,Tracy McGrady,75,2954.0,30.3,0.564,0.247,0.4,4.6,14.6,9.5,30.0,2.2,1.5,8.4,35.2,13.2,2.9,16.1,0.262,9.8,0.7,10.5,9.3,0,1,0,0,1,0,0,0,0,0,0,0,1
2002-2003,Vlade Divac,80,2384.0,15.6,0.519,0.038,0.383,7.4,17.8,12.9,16.7,1.8,2.9,16.6,17.0,2.6,4.4,7.0,0.141,-0.2,2.4,2.1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1
2002-2003,Yao Ming,82,2382.0,20.6,0.57,0.002,0.461,9.7,22.6,16.3,10.6,0.7,4.4,15.2,22.1,5.2,3.5,8.7,0.176,1.3,0.9,2.2,2.5,0,1,0,0,0,0,0,0,0,0,0,0,1
2003-2004,Allen Iverson,48,2040.0,19.3,0.478,0.177,0.404,2.0,8.2,5.1,34.4,3.1,0.2,13.6,35.3,0.5,2.3,2.8,0.066,2.7,-0.6,2.1,2.1,0,1,0,0,0,0,0,0,0,0,0,0,1
2003-2004,Alonzo Mourning,12,215.0,13.3,0.558,0.0,0.479,4.4,10.4,7.4,6.6,0.5,2.2,10.4,20.9,0.4,0.3,0.6,0.14,-1.6,0.1,-1.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2003-2004,Ben Wallace,81,3050.0,17.3,0.441,0.011,0.388,12.5,25.5,19.1,7.7,2.6,6.1,12.3,15.3,1.1,9.1,10.2,0.16,0.2,3.3,3.5,4.3,0,1,1,0,0,1,0,0,0,0,0,0,1
2003-2004,Carmelo Anthony,82,2995.0,17.6,0.509,0.146,0.358,6.8,12.1,9.4,13.8,1.7,1.0,12.7,28.5,3.7,2.4,6.1,0.098,1.6,-1.6,0.1,1.6,0,0,0,0,0,0,0,0,0,0,0,0,1
2003-2004,Chris Bosh,75,2510.0,15.1,0.513,0.02,0.404,8.7,16.9,12.8,5.8,1.3,3.1,11.3,18.3,2.5,3.8,6.2,0.119,-1.2,0.5,-0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1
2003-2004,Chris Webber,23,831.0,17.2,0.456,0.012,0.271,6.7,20.3,13.6,22.0,1.9,1.7,11.3,28.9,0.1,0.9,1.1,0.061,-0.2,-0.4,-0.6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1
2003-2004,Dirk Nowitzki,77,2915.0,22.5,0.561,0.221,0.323,3.3,22.2,12.5,11.3,1.6,2.6,8.3,24.5,9.0,2.5,11.5,0.19,3.8,0.0,3.8,4.3,0,1,0,0,0,0,1,0,0,0,0,0,1
2003-2004,Dwyane Wade,61,2126.0,17.6,0.53,0.066,0.391,4.6,9.0,6.8,25.1,2.2,1.3,17.3,25.0,2.2,2.3,4.6,0.103,1.4,0.1,1.4,1.9,0,0,0,0,0,0,0,0,0,0,0,0,1
2003-2004,Gary Payton,82,2825.0,17.3,0.528,0.161,0.246,2.8,11.0,6.9,26.9,1.8,0.5,11.7,20.4,5.3,2.7,8.1,0.137,1.8,0.2,2.0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,1
2003-2004,Jason Kidd,67,2450.0,19.7,0.485,0.306,0.26,4.1,16.5,10.3,44.8,2.7,0.4,16.7,24.6,2.8,4.4,7.2,0.141,3.4,1.3,4.7,4.2,0,1,0,1,1,0,0,0,0,0,0,0,1
2003-2004,Karl Malone,42,1373.0,17.8,0.555,0.003,0.563,5.0,25.6,15.1,19.1,1.9,1.1,17.1,19.7,2.1,2.2,4.3,0.151,1.1,1.7,2.8,1.7,0,0,0,0,0,0,0,0,0,0,0,0,1
2003-2004,Kevin Garnett,82,3231.0,29.4,0.547,0.027,0.289,9.1,30.0,20.1,24.4,2.0,4.0,10.5,29.6,10.4,8.0,18.3,0.272,6.8,3.3,10.2,10.0,0,1,1,0,1,0,0,1,0,0,0,0,1
2003-2004,Kobe Bryant,65,2447.0,23.7,0.551,0.184,0.452,4.7,12.0,8.3,24.4,2.4,0.8,10.8,29.1,7.8,3.0,10.7,0.21,5.1,0.5,5.6,4.7,0,1,1,0,1,0,0,0,0,0,0,0,1
2003-2004,Manu Ginobili,77,2260.0,18.5,0.536,0.311,0.378,4.3,12.6,8.5,22.5,3.2,0.5,14.9,22.1,4.0,5.1,9.1,0.194,1.5,3.1,4.7,3.8,0,0,0,0,0,0,0,0,0,0,0,0,1
2003-2004,Pau Gasol,78,2458.0,21.7,0.542,0.014,0.487,9.4,18.3,13.8,14.9,0.9,3.9,12.8,26.8,5.3,2.8,8.1,0.159,2.9,0.1,2.9,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2003-2004,Paul Pierce,80,3099.0,19.4,0.517,0.257,0.422,2.6,16.4,9.6,25.1,2.2,1.3,14.6,30.5,3.7,3.4,7.1,0.109,2.3,-0.3,2.0,3.2,0,1,0,0,0,0,0,0,0,0,0,0,1
2003-2004,Ray Allen,56,2152.0,21.7,0.566,0.372,0.266,3.8,11.8,7.8,23.3,1.8,0.4,12.1,27.8,6.5,0.4,6.9,0.153,5.5,-1.5,4.0,3.2,0,1,0,0,0,0,0,0,0,0,0,0,1
2003-2004,Reggie Miller,80,2254.0,16.1,0.6,0.562,0.278,0.9,9.0,4.9,19.1,1.6,0.4,9.3,15.4,6.0,2.9,8.9,0.189,2.5,0.9,3.5,3.1,0,0,0,0,0,0,0,0,0,0,0,0,1
2003-2004,Scottie Pippen,23,412.0,12.4,0.448,0.343,0.193,5.2,13.1,9.0,21.0,2.7,1.6,16.0,19.6,-0.2,0.5,0.3,0.037,-1.4,0.8,-0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1
2003-2004,Shaquille O'Neal,67,2464.0,24.4,0.578,0.0,0.713,11.1,24.4,17.7,14.8,0.7,5.0,13.5,26.3,5.9,4.0,9.9,0.192,3.8,1.0,4.8,4.1,0,1,0,0,1,0,0,0,0,0,0,0,1
2003-2004,Steve Nash,78,2612.0,20.5,0.59,0.304,0.297,2.4,7.4,4.8,38.3,1.3,0.2,17.9,19.5,8.9,-0.1,8.8,0.162,4.7,-2.2,2.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2003-2004,Tim Duncan,69,2527.0,27.1,0.534,0.01,0.498,10.2,27.6,19.0,17.4,1.3,5.3,11.3,29.7,5.9,7.2,13.1,0.249,5.2,3.3,8.5,6.7,0,1,0,1,1,0,0,0,0,0,0,0,1
2003-2004,Toni Kukoc,73,1522.0,16.1,0.519,0.332,0.393,4.5,15.7,10.1,21.5,2.0,1.0,15.6,21.0,1.7,1.3,3.1,0.096,1.5,0.5,2.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,1
2003-2004,Tony Parker,75,2577.0,15.7,0.516,0.21,0.288,1.9,8.3,5.1,28.7,1.3,0.2,14.4,22.3,3.5,4.0,7.5,0.14,0.8,0.0,0.8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1
2003-2004,Tracy McGrady,67,2675.0,25.3,0.526,0.328,0.319,3.9,13.3,8.5,28.3,1.8,1.1,9.1,33.2,8.1,0.4,8.4,0.151,7.6,-1.2,6.4,5.7,0,1,0,0,0,1,0,0,0,0,0,0,1
2003-2004,Vlade Divac,81,2317.0,16.3,0.511,0.019,0.389,6.8,15.6,11.3,28.7,1.3,2.3,18.1,18.6,3.5,1.8,5.3,0.11,1.1,0.9,2.0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,1
2003-2004,Yao Ming,82,2692.0,21.9,0.586,0.002,0.435,9.1,22.4,16.1,9.3,0.4,4.5,14.3,25.3,6.5,4.8,11.4,0.202,1.7,1.1,2.8,3.2,0,1,0,0,0,0,1,0,0,0,0,0,1
2004-2005,Allen Iverson,75,3174.0,23.2,0.532,0.186,0.432,1.8,8.9,5.3,37.6,2.9,0.2,13.7,35.0,5.3,3.7,9.0,0.136,4.2,0.0,4.2,5.0,0,1,0,0,1,0,0,0,0,0,0,0,1
2004-2005,Alonzo Mourning,37,702.0,15.4,0.515,0.0,0.665,9.0,24.5,16.8,4.6,0.6,8.3,17.2,22.1,-0.3,1.5,1.2,0.08,-2.3,2.1,-0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1
2004-2005,Ben Wallace,74,2671.0,17.4,0.459,0.014,0.467,12.9,26.5,19.8,7.6,2.2,5.0,9.5,15.2,1.8,6.7,8.5,0.153,0.2,2.6,2.8,3.2,0,1,1,0,0,0,1,0,1,0,0,0,1
2004-2005,Carmelo Anthony,75,2608.0,16.7,0.526,0.128,0.466,6.3,12.5,9.4,13.1,1.3,0.9,13.1,29.2,2.3,2.6,4.9,0.09,0.4,-1.6,-1.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1
2004-2005,Chris Bosh,81,3017.0,17.5,0.547,0.01,0.539,7.1,20.0,13.5,8.6,1.3,2.7,13.1,21.7,3.9,2.9,6.8,0.108,0.1,-0.3,-0.2,1.4,0,0,0,0,0,0,0,0,0,0,0,0,1
2004-2005,Chris Webber,67,2370.0,18.6,0.472,0.034,0.178,6.1,22.8,14.4,24.2,2.0,1.6,11.6,29.3,0.2,3.2,3.4,0.07,0.3,0.4,0.7,1.6,0,0,0,0,0,0,0,0,0,0,0,0,1
2004-2005,Dirk Nowitzki,78,3020.0,26.1,0.578,0.158,0.49,3.6,24.0,14.0,14.3,1.7,2.9,9.1,28.7,10.3,5.2,15.6,0.248,5.8,1.5,7.3,7.1,0,1,0,0,1,0,0,0,0,0,0,0,1
2004-2005,Dwight Howard,82,2670.0,17.2,0.571,0.003,0.61,12.2,22.2,17.3,4.4,1.5,3.6,16.1,16.7,3.8,3.5,7.3,0.131,0.1,-0.1,0.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,1
2004-2005,Dwyane Wade,77,2974.0,23.1,0.561,0.034,0.578,4.5,10.8,7.8,31.0,2.2,2.0,16.3,30.9,6.7,4.3,11.0,0.177,3.9,0.7,4.6,4.9,0,1,0,1,0,1,0,0,0,0,0,0,1
2004-2005,Gary Payton,77,2541.0,15.1,0.537,0.178,0.277,2.3,8.5,5.4,29.2,1.8,0.4,15.4,17.0,3.8,1.6,5.4,0.102,1.1,-0.7,0.4,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1
2004-2005,Grant Hill,67,2338.0,20.0,0.565,0.013,0.336,3.7,11.4,7.6,17.1,2.1,0.9,12.1,24.8,4.7,1.9,6.6,0.136,2.3,0.2,2.5,2.7,0,1,0,0,0,0,0,0,0,0,0,0,1
2004-2005,Jason Kidd,66,2435.0,19.5,0.506,0.419,0.225,4.6,19.8,12.1,40.6,2.7,0.3,15.1,21.3,3.1,4.2,7.2,0.143,3.3,1.4,4.6,4.1,0,0,0,1,0,0,0,0,0,0,0,0,1
2004-2005,Kevin Garnett,82,3121.0,28.2,0.567,0.018,0.404,9.5,30.2,20.3,27.1,2.1,2.6,12.2,27.1,10.1,6.0,16.1,0.248,6.5,3.0,9.5,9.1,0,1,1,0,0,1,0,0,0,0,0,0,1
2004-2005,Kobe Bryant,66,2689.0,23.3,0.563,0.292,0.502,4.0,12.4,8.2,28.5,1.7,1.4,14.3,31.7,7.1,1.0,8.1,0.145,5.7,-0.8,5.0,4.7,0,1,0,0,0,0,1,0,0,0,0,0,1
2004-2005,Manu Ginobili,74,2193.0,22.3,0.609,0.331,0.567,4.0,13.6,8.8,23.0,2.9,0.9,15.0,24.3,6.4,4.6,11.0,0.24,4.1,2.8,6.9,4.9,0,1,0,0,0,0,0,0,0,0,0,0,1
2004-2005,Pau Gasol,56,1790.0,22.5,0.582,0.009,0.528,8.7,18.7,13.7,14.7,1.1,4.1,13.8,26.2,4.1,2.8,6.8,0.184,2.9,1.1,4.0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,1
2004-2005,Paul Pierce,82,2960.0,21.8,0.583,0.239,0.546,3.1,17.8,10.6,20.3,2.3,1.0,13.2,26.6,7.7,3.6,11.2,0.182,4.0,0.7,4.6,4.9,0,1,0,0,0,0,0,0,0,0,0,0,1
2004-2005,Ray Allen,78,3064.0,20.9,0.555,0.372,0.286,3.2,10.7,6.9,18.1,1.5,0.1,9.2,28.0,9.7,1.0,10.7,0.168,5.3,-1.2,4.1,4.8,0,1,0,0,0,1,0,0,0,0,0,0,1
2004-2005,Reggie Miller,66,2105.0,16.6,0.582,0.414,0.373,1.0,7.7,4.4,13.3,1.3,0.2,8.4,20.8,5.1,1.5,6.6,0.151,2.2,-0.3,1.8,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2004-2005,Shaquille O'Neal,73,2492.0,27.0,0.583,0.0,0.699,12.4,22.8,17.8,15.7,0.8,5.0,12.4,30.5,6.4,4.6,11.0,0.211,4.1,1.2,5.3,4.6,0,1,0,0,1,0,0,0,0,0,0,0,1
2004-2005,Steve Nash,75,2573.0,22.0,0.606,0.254,0.278,2.5,7.6,5.2,49.2,1.4,0.2,20.3,20.5,9.7,1.2,10.9,0.203,5.5,-0.8,4.7,4.4,0,1,0,0,1,0,0,1,0,0,0,0,1
2004-2005,Tim Duncan,66,2203.0,27.0,0.54,0.009,0.437,10.7,28.2,19.4,16.1,1.1,5.7,9.3,28.9,5.5,5.7,11.2,0.245,4.8,2.8,7.6,5.4,0,1,1,0,1,0,0,0,0,0,0,0,1
2004-2005,Toni Kukoc,53,1099.0,12.8,0.523,0.453,0.238,3.3,13.9,8.5,22.3,1.9,0.9,18.5,14.4,0.8,0.7,1.5,0.066,0.2,0.4,0.6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1
2004-2005,Tony Parker,80,2735.0,18.0,0.528,0.14,0.289,2.0,10.7,6.4,33.2,1.9,0.1,14.6,25.1,3.6,4.5,8.1,0.141,1.4,0.6,2.0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,1
2004-2005,Tracy McGrady,78,3182.0,22.9,0.526,0.262,0.336,2.7,14.8,8.9,28.6,2.3,1.3,9.5,31.2,6.5,5.4,12.0,0.18,5.2,1.5,6.7,6.9,0,1,0,0,0,0,1,0,0,0,0,0,1
2004-2005,Vlade Divac,15,130.0,10.5,0.469,0.0,0.387,15.7,12.1,13.9,23.1,1.6,0.6,27.8,17.5,0.0,0.0,0.0,0.013,-4.1,-1.3,-5.4,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,1
2004-2005,Yao Ming,80,2447.0,23.2,0.614,0.0,0.51,10.2,21.4,15.9,5.0,0.8,5.1,14.1,26.8,6.0,4.7,10.7,0.21,1.5,1.0,2.4,2.8,0,1,0,0,0,0,0,0,0,0,0,0,1
2005-2006,Allen Iverson,72,3103.0,25.9,0.543,0.122,0.455,1.7,7.1,4.4,34.9,2.3,0.2,10.2,35.8,8.8,1.8,10.6,0.165,5.8,-1.0,4.8,5.3,0,1,0,0,0,0,1,0,0,0,0,0,1
2005-2006,Alonzo Mourning,65,1302.0,19.4,0.615,0.003,0.711,11.8,20.3,16.2,1.4,0.5,10.2,16.0,17.5,2.1,2.6,4.8,0.176,-0.7,2.5,1.8,1.2,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-2006,Ben Wallace,82,2890.0,17.5,0.501,0.009,0.637,12.2,25.9,19.0,8.2,2.8,4.6,12.9,11.2,3.3,6.9,10.1,0.168,0.4,3.1,3.5,4.0,0,1,1,0,0,1,0,0,1,0,0,0,1
2005-2006,Carmelo Anthony,80,2941.0,22.0,0.563,0.097,0.451,4.9,10.7,7.8,14.3,1.5,1.1,10.4,32.0,6.8,2.6,9.4,0.153,3.5,-0.9,2.7,3.5,0,0,0,0,0,0,1,0,0,0,0,0,1
2005-2006,Chris Bosh,70,2751.0,23.2,0.585,0.012,0.534,8.7,20.6,14.4,11.8,1.0,2.3,10.5,25.2,8.7,1.1,9.8,0.17,3.9,-1.0,2.9,3.4,0,1,0,0,0,0,0,0,0,0,0,0,1
2005-2006,Chris Webber,75,2893.0,18.4,0.482,0.054,0.245,7.4,22.6,15.0,16.4,1.8,1.6,10.4,27.7,1.1,3.3,4.4,0.074,0.6,-0.7,-0.1,1.3,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-2006,Dirk Nowitzki,81,3089.0,28.1,0.589,0.173,0.382,4.6,23.4,14.2,14.7,1.0,2.1,7.9,30.0,13.5,4.3,17.7,0.275,7.8,0.4,8.1,7.9,0,1,0,0,1,0,0,0,0,0,0,0,1
2005-2006,Dwight Howard,82,3021.0,19.3,0.565,0.002,0.679,12.1,29.2,20.9,7.2,1.2,3.0,15.9,21.3,4.2,4.4,8.6,0.137,1.1,-0.1,1.0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-2006,Dwyane Wade,75,2892.0,27.6,0.577,0.054,0.568,4.5,12.6,8.7,33.0,2.6,1.5,13.2,32.5,10.2,4.2,14.4,0.239,5.9,1.8,7.7,7.1,0,1,0,0,0,1,0,0,0,0,0,0,1
2005-2006,Gary Payton,81,2305.0,10.7,0.52,0.42,0.23,1.8,9.7,5.9,16.7,1.6,0.3,14.5,14.1,1.8,2.3,4.1,0.085,-1.4,0.5,-0.9,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-2006,Grant Hill,21,613.0,19.0,0.552,0.033,0.42,3.1,12.7,8.1,14.6,2.1,0.8,10.8,24.9,1.1,0.6,1.7,0.13,1.5,0.0,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-2006,Jason Kidd,80,2975.0,19.2,0.526,0.436,0.27,3.3,19.8,11.4,39.0,2.7,0.8,15.9,19.1,4.5,5.6,10.1,0.163,2.8,2.6,5.4,5.5,0,0,1,0,0,0,0,0,0,0,0,0,1
2005-2006,Kevin Garnett,76,2957.0,26.8,0.589,0.025,0.411,8.9,29.7,19.6,20.2,1.9,2.7,11.3,25.5,9.0,5.9,14.9,0.242,5.6,2.2,7.8,7.4,0,1,0,1,0,0,0,0,0,0,0,0,1
2005-2006,Kobe Bryant,80,3277.0,28.0,0.559,0.238,0.377,2.6,12.7,7.6,24.1,2.4,0.7,9.0,38.7,11.6,3.7,15.3,0.224,7.4,0.2,7.6,8.0,0,1,1,0,1,0,0,0,0,0,0,0,1
2005-2006,Manu Ginobili,65,1813.0,22.4,0.593,0.324,0.538,2.8,12.0,7.5,22.2,3.0,1.0,12.8,25.0,5.1,3.7,8.8,0.234,3.8,3.0,6.8,4.1,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-2006,Pau Gasol,80,3135.0,22.7,0.555,0.01,0.517,7.5,20.0,13.8,23.7,0.8,3.9,13.8,26.4,6.6,5.4,12.0,0.184,3.9,1.7,5.5,6.0,0,1,0,0,0,0,0,0,0,0,0,0,1
2005-2006,Paul Pierce,79,3084.0,23.6,0.582,0.215,0.555,3.1,17.5,10.5,23.4,1.8,0.8,13.0,31.2,8.3,3.2,11.5,0.178,5.0,-0.2,4.8,5.3,0,1,0,0,0,0,0,0,0,0,0,0,1
2005-2006,Ray Allen,78,3022.0,22.2,0.59,0.435,0.239,2.8,10.6,6.6,17.2,1.8,0.4,10.2,27.4,9.8,-0.3,9.5,0.15,6.4,-2.0,4.4,4.9,0,1,0,0,0,0,0,0,0,0,0,0,1
2005-2006,Shaquille O'Neal,59,1806.0,24.4,0.586,0.0,0.589,11.7,23.1,17.6,12.4,0.7,4.4,14.3,30.0,3.3,2.9,6.2,0.164,2.4,0.3,2.7,2.1,0,1,0,0,1,0,0,0,0,0,0,0,1
2005-2006,Steve Nash,79,2796.0,23.3,0.632,0.324,0.264,1.9,11.1,6.6,44.4,1.1,0.3,19.0,23.3,10.3,2.1,12.4,0.212,5.7,-0.7,5.0,4.9,0,1,0,0,1,0,0,1,0,0,0,0,1
2005-2006,Tim Duncan,80,2784.0,23.1,0.523,0.004,0.45,10.1,26.9,18.7,16.5,1.4,4.2,12.2,27.7,3.9,6.9,10.8,0.187,2.3,2.6,5.0,4.9,0,1,0,1,0,1,0,0,0,0,0,0,1
2005-2006,Toni Kukoc,65,1018.0,11.9,0.491,0.493,0.188,3.0,14.7,8.8,21.5,1.7,1.3,17.0,17.4,0.2,0.9,1.1,0.053,-0.3,0.5,0.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1
2005-2006,Tony Parker,80,2715.0,20.8,0.584,0.032,0.315,1.7,9.5,5.7,32.2,1.7,0.1,16.1,27.1,5.5,4.1,9.6,0.169,2.4,0.4,2.8,3.3,0,1,0,0,0,0,0,0,0,0,0,0,1
2005-2006,Tracy McGrady,47,1745.0,21.9,0.494,0.231,0.336,3.1,17.2,10.3,28.8,1.8,1.9,9.4,35.0,1.4,2.7,4.1,0.112,4.8,0.7,5.4,3.3,0,1,0,0,0,0,0,0,0,0,0,0,1
2005-2006,Yao Ming,57,1949.0,25.6,0.592,0.001,0.439,9.1,25.6,17.5,9.8,0.8,3.9,12.0,29.9,5.0,3.5,8.6,0.211,3.5,0.9,4.4,3.2,0,1,0,0,0,0,1,0,0,0,0,0,1
2006-2007,Allen Iverson,65,2761.0,19.6,0.54,0.15,0.465,1.0,6.9,4.0,29.6,2.2,0.3,14.5,29.3,4.0,2.2,6.2,0.108,2.6,-0.8,1.8,2.6,0,1,0,0,0,0,0,0,0,0,0,0,1
2006-2007,Alonzo Mourning,77,1572.0,16.7,0.59,0.0,0.725,9.7,16.4,13.1,2.0,0.4,9.0,18.7,20.8,1.0,2.5,3.5,0.107,-3.1,1.2,-1.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006-2007,Ben Wallace,77,2697.0,14.6,0.456,0.012,0.63,12.9,21.7,17.4,9.9,2.1,4.6,15.7,10.6,1.6,6.6,8.2,0.146,0.1,3.3,3.4,3.7,0,0,0,1,0,0,0,0,0,0,0,0,1
2006-2007,Bobby Jones,44,336.0,9.4,0.495,0.097,0.441,7.9,12.5,10.2,7.8,1.7,0.2,13.9,17.7,0.0,0.3,0.3,0.045,-4.2,-0.7,-4.9,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,1
2006-2007,Carmelo Anthony,65,2486.0,22.1,0.552,0.103,0.391,6.6,11.1,8.9,19.2,1.5,0.7,12.1,33.4,5.2,2.1,7.3,0.14,3.2,-1.3,1.9,2.5,0,1,0,0,0,0,1,0,0,0,0,0,1
2006-2007,Chris Bosh,69,2658.0,22.6,0.577,0.032,0.539,8.1,24.8,16.4,11.7,0.8,2.6,11.7,26.7,6.1,3.5,9.6,0.174,2.8,-0.1,2.7,3.1,0,1,0,0,0,1,0,0,0,0,0,0,1
2006-2007,Chris Webber,61,1821.0,16.0,0.482,0.017,0.25,8.1,20.5,14.3,17.8,1.8,1.7,13.1,21.1,0.7,2.7,3.4,0.09,0.0,1.0,1.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,1
2006-2007,Dirk Nowitzki,78,2820.0,27.6,0.605,0.129,0.411,5.3,23.9,14.8,17.8,1.0,1.7,9.5,28.9,11.8,4.5,16.3,0.278,7.2,1.2,8.3,7.4,0,1,0,0,1,0,0,1,0,0,0,0,1
2006-2007,Dwight Howard,82,3023.0,21.1,0.619,0.002,0.763,11.8,28.9,20.5,9.5,1.2,4.2,21.4,22.7,3.9,5.8,9.7,0.154,1.7,1.1,2.8,3.7,0,1,0,0,0,0,1,0,0,0,0,0,1
2006-2007,Dwyane Wade,51,1931.0,28.9,0.583,0.082,0.556,3.2,11.2,7.3,40.5,3.0,2.5,15.3,34.7,5.9,2.9,8.8,0.219,6.3,1.8,8.2,4.9,0,1,0,0,0,0,1,0,0,0,0,0,1
2006-2007,Gary Payton,68,1503.0,9.0,0.458,0.336,0.156,1.4,8.7,5.2,20.9,1.5,0.2,14.4,14.4,0.1,1.2,1.3,0.042,-3.1,-0.1,-3.2,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,1
2006-2007,Grant Hill,65,2009.0,16.3,0.582,0.018,0.491,3.3,11.0,7.3,12.3,1.6,1.0,15.2,21.8,2.9,2.3,5.1,0.123,0.7,0.4,1.1,1.6,0,0,0,0,0,0,0,0,0,0,0,0,1
2006-2007,Jason Kidd,80,2933.0,19.4,0.516,0.398,0.253,5.5,20.8,13.2,41.4,2.3,0.6,17.4,19.4,5.1,4.1,9.3,0.152,3.1,1.5,4.7,4.9,0,1,0,1,0,0,0,0,0,0,0,0,1
2006-2007,Kevin Garnett,76,2995.0,24.1,0.546,0.042,0.371,7.5,30.8,19.5,19.5,1.6,3.2,11.6,27.4,5.7,4.9,10.7,0.171,3.8,1.7,5.4,5.5,0,1,0,1,0,0,1,0,0,0,0,0,1
